time_step,nb_neutrons,power_mw,temperature_k,rod_active,scram_triggered,pos_RE01,pos_SC01
438,115,239.99999999999997,1566.1926976037485,True,False,53.0,100.0
439,117,671.9999999999999,1566.5817341157297,True,False,58.0,100.0
440,114,671.9999999999999,1566.968825445151,True,False,63.0,100.0
441,123,624.0,1566.8739813179252,True,False,58.0,100.0
442,127,815.9999999999999,1568.6996114113356,True,False,63.0,100.0
443,141,624.0,1568.596113354279,True,False,58.0,100.0
444,133,815.9999999999999,1570.4131327875075,True,False,63.0,100.0
445,144,624.0,1570.30106712357,True,False,58.0,100.0
446,149,768.0,1571.629561787952,True,False,53.0,100.0
447,146,1104.0,1576.3114139790123,True,False,48.0,100.0
448,144,768.0,1577.6098569091173,True,False,43.0,100.0
449,152,912.0,1580.3418076245716,True,False,38.0,100.0
450,159,959.9999999999999,1583.5400985864487,True,False,33.0,100.0
451,164,959.9999999999999,1586.7223980935164,True,False,28.0,100.0
452,163,912.0,1589.408786103049,True,False,23.0,100.0
453,151,1007.9999999999999,1593.0417421725338,True,False,18.0,100.0
454,140,720.0,1593.776533461671,True,False,13.0,100.0
455,132,912.0,1596.4276507943628,True,False,8.0,100.0
456,137,671.9999999999999,1596.6655125403909,True,False,3.0,100.0
457,158,720.0,1597.382184977689,True,False,0.0,100.0
458,152,1104.0,1601.9352740528004,True,False,0.0,100.0
459,157,912.0,1604.5455976825365,True,False,0.0,100.0
460,153,1152.0,1609.5428696941237,True,False,0.0,100.0
461,153,815.9999999999999,1611.1551553456532,True,False,0.0,100.0
462,140,863.9999999999999,1613.239379568925,True,False,0.0,100.0
463,144,863.9999999999999,1615.3131826710803,True,False,0.0,100.0
464,141,959.9999999999999,1618.3366167577249,True,False,0.0,100.0
465,146,720.0,1618.9449336739362,True,False,0.0,100.0
466,162,768.0,1620.0302090055666,True,False,0.0,100.0
467,166,1055.9999999999998,1623.9900579605387,True,False,0.0,100.0
468,165,959.9999999999999,1626.970107670736,True,False,0.0,100.0
469,162,863.9999999999999,1628.9752571323825,True,False,0.0,100.0
470,160,1055.9999999999998,1632.8903808467205,True,False,0.0,100.0
471,161,815.9999999999999,1634.385928942487,True,False,0.0,100.0
472,154,863.9999999999999,1636.3539992977746,True,False,0.0,100.0
473,151,768.0,1637.3522293012857,True,False,0.0,100.0
474,162,912.0,1639.7854681547792,True,False,0.0,100.0
475,151,912.0,1642.2065408140054,True,False,0.0,100.0
476,166,768.0,1643.1755081099354,True,False,0.0,100.0
477,161,1007.9999999999999,1646.5396305693857,True,False,0.0,100.0
478,171,863.9999999999999,1648.4469324165389,True,False,0.0,100.0
479,190,959.9999999999999,1651.3046977544561,True,False,0.0,100.0
480,181,1440.0,1658.9481742656837,True,False,0.0,100.0
481,184,912.0,1661.2734333943554,True,False,0.0,100.0
482,170,1055.9999999999998,1665.0270662273836,True,False,0.0,100.0
483,174,720.0,1665.4019308962465,True,False,0.0,100.0
484,166,1152.0,1670.0949212417654,True,False,0.0,100.0
485,156,912.0,1672.3644466355565,True,False,0.0,100.0
486,154,912.0,1674.6226244023787,True,False,0.0,100.0
487,155,863.9999999999999,1676.3895112803668,True,False,0.0,100.0
488,147,720.0,1676.707563723965,True,False,0.0,100.0
489,147,1055.9999999999998,1680.3840259053452,True,False,0.0,100.0
490,149,815.9999999999999,1681.6421057758184,True,False,0.0,100.0
491,142,959.9999999999999,1684.3338952469394,True,False,0.0,100.0
492,156,720.0,1684.6122257707048,True,False,0.0,100.0
493,144,959.9999999999999,1687.2891646418511,True,False,0.0,100.0
494,157,768.0,1688.0327188186418,True,False,0.0,100.0
495,143,959.9999999999999,1690.6925552245486,True,False,5.0,100.0
496,159,624.0,1689.979092448426,True,False,0.0,100.0
497,148,1152.0,1694.549196986184,True,False,0.0,100.0
498,145,912.0,1696.696451001253,True,False,0.0,100.0
499,157,768.0,1697.3929687462469,True,False,0.0,100.0
500,152,1055.9999999999998,1700.9660039025157,True,False,0.0,100.0
501,154,671.9999999999999,1700.681173883003,True,False,0.0,100.0
502,152,1007.9999999999999,1703.757768013588,True,False,0.0,100.0
503,164,1007.9999999999999,1706.8189791735201,True,False,0.0,100.0
504,162,1007.9999999999999,1709.8648842776524,True,False,0.0,100.0
505,152,863.9999999999999,1711.4555598562642,True,False,0.0,100.0
506,152,815.9999999999999,1712.558282056983,True,False,0.0,100.0
507,159,959.9999999999999,1715.0954906466982,True,False,0.0,100.0
508,165,912.0,1717.1400131934647,True,False,0.0,100.0
509,167,912.0,1719.1743131274975,True,False,0.0,100.0
510,181,959.9999999999999,1721.67844156186,True,False,0.0,100.0
511,185,1200.0,1726.5700493540505,True,False,0.0,100.0
512,181,1007.9999999999999,1729.5171991072802,True,False,0.0,100.0
513,183,863.9999999999999,1731.0096131117439,True,False,0.0,100.0
514,185,1152.0,1735.3745650461851,True,False,0.0,100.0
515,180,959.9999999999999,1737.797692220954,True,False,0.0,100.0
516,173,1200.0,1742.6087037598493,True,False,0.0,100.0
517,156,959.9999999999999,1744.99566024105,True,False,0.0,100.0
518,162,671.9999999999999,1744.4906819398448,True,False,0.0,100.0
519,155,912.0,1746.3882285301456,True,False,0.0,100.0
520,160,912.0,1748.276287387495,True,False,0.0,100.0
521,169,912.0,1750.1549059505573,True,False,0.0,100.0
522,152,1104.0,1753.9441314208045,True,False,0.0,100.0
523,140,768.0,1754.3544107637006,True,False,0.0,100.0
524,137,768.0,1754.7626387098821,True,False,0.0,100.0
525,142,720.0,1754.6888255163328,True,False,0.0,100.0
526,142,768.0,1755.095381388751,True,False,0.0,100.0
527,135,815.9999999999999,1755.9799044818074,True,False,0.0,100.0
528,141,720.0,1755.9000049593983,True,False,0.0,100.0
529,152,671.9999999999999,1755.3405049346013,True,False,0.0,100.0
530,143,1055.9999999999998,1758.6238024099282,True,False,0.0,100.0
531,142,768.0,1759.0106833978787,True,False,0.0,100.0
532,134,768.0,1759.3956299808892,True,False,5.0,100.0
533,128,624.0,1758.3386518309849,True,False,10.0,100.0
534,120,479.99999999999994,1755.8469585718299,True,False,15.0,100.0
535,104,527.9999999999999,1753.8477237789707,True,False,20.0,100.0
536,105,527.9999999999999,1751.8584851600758,True,False,25.0,100.0
537,103,576.0,1750.3591927342754,True,False,30.0,100.0
538,100,431.99999999999994,1747.427396770604,True,False,35.0,100.0
539,93,479.99999999999994,1744.990259786751,True,False,40.0,100.0
540,91,384.0,1741.6053084878172,True,False,45.0,100.0
541,88,479.99999999999994,1739.197281945378,True,False,50.0,100.0
542,86,431.99999999999994,1736.3212955356512,True,False,55.0,100.0
543,82,335.99999999999994,1732.499689057973,True,False,60.0,100.0
544,72,479.99999999999994,1730.137190612683,True,False,65.0,100.0
545,74,479.99999999999994,1727.7865046596196,True,False,70.0,100.0
546,71,431.99999999999994,1724.9675721363215,True,False,75.0,100.0
547,72,384.0,1721.6827342756399,True,False,78.14285714285714,100.0
548,78,384.0,1718.4143206042615,True,False,75.57142857142857,100.0
549,75,527.9999999999999,1716.6022490012401,True,False,76.42857142857143,100.0
550,91,479.99999999999994,1714.3192377562339,True,False,73.0,100.0
551,92,671.9999999999999,1713.9676415674528,True,False,77.28571428571429,100.0
552,78,431.99999999999994,1711.2178033596156,True,False,79.85714285714286,100.0
553,78,288.0,1707.0417143428174,True,False,77.28571428571429,100.0
554,82,431.99999999999994,1704.3265057711033,True,False,77.28571428571429,100.0
555,94,431.99999999999994,1701.6248732422478,True,False,73.0,100.0
556,93,671.9999999999999,1701.3367488760366,True,False,75.57142857142857,100.0
557,104,527.9999999999999,1699.6100651316565,True,False,73.0,100.0
558,116,671.9999999999999,1699.3320148059981,True,False,68.0,100.0
559,110,815.9999999999999,1700.495354731968,True,False,73.0,100.0
560,105,384.0,1697.3328779583082,True,False,73.0,100.0
561,111,671.9999999999999,1697.0662135685168,True,False,68.0,100.0
562,116,720.0,1697.2808825006741,True,False,63.0,100.0
563,102,768.0,1697.9744780881708,True,False,68.0,100.0
564,111,431.99999999999994,1695.30460569773,True,False,63.0,100.0
565,118,768.0,1696.0080826692415,True,False,58.0,100.0
566,105,768.0,1696.7080422558954,True,False,63.0,100.0
567,114,527.9999999999999,1695.004502044616,True,False,58.0,100.0
568,112,768.0,1695.7094795343928,True,False,63.0,100.0
569,136,624.0,1694.9709321367209,True,False,58.0,100.0
570,135,1055.9999999999998,1698.5560774760372,True,False,63.0,100.0
571,136,624.0,1697.803297088657,True,False,58.0,100.0
572,122,720.0,1698.0142806032138,True,False,63.0,100.0
573,114,479.99999999999994,1695.8242092001979,True,False,68.0,100.0
574,114,671.9999999999999,1695.565088154197,True,False,73.0,100.0
575,119,671.9999999999999,1695.3072627134259,True,False,73.0,100.0
576,105,671.9999999999999,1695.0507263998588,True,False,73.85714285714286,100.0
577,105,624.0,1694.3154727678595,True,False,73.85714285714286,100.0
578,97,624.0,1693.5838954040203,True,False,75.57142857142857,100.0
579,101,527.9999999999999,1691.895975927,True,False,73.0,100.0
580,113,671.9999999999999,1691.6564960473652,True,False,68.0,100.0
581,118,720.0,1691.8982135671283,True,False,63.0,100.0
582,130,720.0,1692.1387224992927,True,False,58.0,100.0
583,133,768.0,1692.8580288867963,True,False,53.0,100.0
584,123,768.0,1693.5737387423624,True,False,58.0,100.0
585,126,479.99999999999994,1691.4058700486505,True,False,53.0,100.0
586,132,768.0,1692.1288406984072,True,False,48.0,100.0
587,145,720.0,1692.368196494915,True,False,43.0,100.0
588,147,959.9999999999999,1695.0063555124405,True,False,38.0,100.0
589,152,912.0,1697.1513237348784,True,False,33.0,100.0
590,156,815.9999999999999,1698.325567116204,True,False,28.0,100.0
591,133,912.0,1700.453939280623,True,False,33.0,100.0
592,123,479.99999999999994,1698.2516695842198,True,False,38.0,100.0
593,123,671.9999999999999,1697.9804112362988,True,False,33.0,100.0
594,123,768.0,1698.6705091801173,True,False,28.0,100.0
595,107,671.9999999999999,1698.3971566342168,True,False,33.0,100.0
596,117,335.99999999999994,1694.7651708510457,True,False,28.0,100.0
597,128,863.9999999999999,1696.4313449967904,True,False,23.0,100.0
598,121,863.9999999999999,1698.0891882718065,True,False,28.0,100.0
599,117,624.0,1697.3387423304475,True,False,33.0,100.0
600,113,624.0,1696.5920486187954,True,False,38.0,100.0
601,108,431.99999999999994,1693.9290883757014,True,False,33.0,100.0
602,101,720.0,1694.159442933823,True,False,38.0,100.0
603,97,527.9999999999999,1692.4686457191538,True,False,43.0,100.0
604,97,384.0,1689.346302490558,True,False,48.0,100.0
605,92,576.0,1688.1595709781052,True,False,53.0,100.0
606,85,479.99999999999994,1686.0187731232147,True,False,58.0,100.0
607,86,384.0,1682.9286792575986,True,False,63.0,100.0
608,80,479.99999999999994,1680.8140358613105,True,False,68.0,100.0
609,77,479.99999999999994,1678.709965682004,True,False,73.0,100.0
610,80,335.99999999999994,1675.1764158535939,True,False,76.42857142857143,100.0
611,73,479.99999999999994,1673.1005337743259,True,False,78.14285714285714,100.0
612,68,384.0,1670.0750311054542,True,False,83.14285714285714,100.0
613,83,192.0,1665.1446559499268,True,False,78.14285714285714,100.0
614,96,671.9999999999999,1665.0389326701772,True,False,73.85714285714286,100.0
615,103,624.0,1664.4537380068264,True,False,73.85714285714286,100.0
616,98,624.0,1663.8714693167922,True,False,75.57142857142857,100.0
617,98,527.9999999999999,1662.3321119702082,True,False,74.71428571428571,100.0
618,102,576.0,1661.280451410357,True,False,69.71428571428571,100.0
619,117,720.0,1661.6740491533053,True,False,64.71428571428571,100.0
620,126,815.9999999999999,1663.0256789075388,True,False,59.71428571428571,100.0
621,125,815.9999999999999,1664.370550513001,True,False,54.71428571428571,100.0
622,106,671.9999999999999,1664.268697760436,True,False,59.71428571428571,100.0
623,107,384.0,1661.2873542716338,True,False,64.71428571428571,100.0
624,115,624.0,1660.7209175002756,True,False,59.71428571428571,100.0
625,118,815.9999999999999,1662.0773129127742,True,False,54.71428571428571,100.0
626,116,671.9999999999999,1661.9869263482103,True,False,49.71428571428571,100.0
627,113,815.9999999999999,1663.3369917164694,True,False,44.71428571428571,100.0
628,98,671.9999999999999,1663.240306757887,True,False,49.71428571428571,100.0
629,104,384.0,1660.2641052240976,True,False,54.71428571428571,100.0
630,121,624.0,1659.7027846979772,True,False,49.71428571428571,100.0
631,123,912.0,1662.0242707744874,True,False,44.71428571428571,100.0
632,120,720.0,1662.4141494206149,True,False,39.71428571428571,100.0
633,110,671.9999999999999,1662.322078673512,True,False,44.71428571428571,100.0
634,113,384.0,1659.3504682801442,True,False,39.71428571428571,100.0
635,106,815.9999999999999,1660.7137159387435,True,False,44.71428571428571,100.0
636,117,576.0,1659.6701473590497,True,False,39.71428571428571,100.0
637,114,768.0,1660.5517966222544,True,False,44.71428571428571,100.0
638,108,576.0,1659.5090376391431,True,False,49.71428571428571,100.0
639,111,479.99999999999994,1657.5114924509473,True,False,44.71428571428571,100.0
640,95,863.9999999999999,1659.3639349886926,True,False,49.71428571428571,100.0
641,93,335.99999999999994,1655.927115313749,True,False,54.71428571428571,100.0
642,91,479.99999999999994,1653.9474797371802,True,False,59.71428571428571,100.0
643,87,479.99999999999994,1651.9777423384942,True,False,64.71428571428571,100.0
644,90,431.99999999999994,1649.5378536268017,True,False,69.71428571428571,100.0
645,92,624.0,1649.0301643586677,True,False,74.71428571428571,100.0
646,90,576.0,1648.0450135368744,True,False,77.28571428571429,100.0
647,87,431.99999999999994,1645.62478846919,True,False,76.42857142857143,100.0
648,86,479.99999999999994,1643.696664526844,True,False,75.57142857142857,100.0
649,75,527.9999999999999,1642.2581812042097,True,False,79.85714285714286,100.0
650,83,288.0,1638.4268902981887,True,False,74.85714285714286,100.0
651,97,624.0,1637.9747558466977,True,False,73.0,100.0
652,110,671.9999999999999,1638.0048820674642,True,False,68.0,100.0
653,129,768.0,1638.9948576571269,True,False,63.0,100.0
654,117,959.9999999999999,1641.8998833688413,True,False,68.0,100.0
655,116,576.0,1640.950383951997,True,False,73.0,100.0
656,102,624.0,1640.4856320322372,True,False,75.57142857142857,100.0
657,89,527.9999999999999,1639.063203872076,True,False,76.42857142857143,100.0
658,94,479.99999999999994,1637.1678878527157,True,False,75.57142857142857,100.0
659,96,527.9999999999999,1635.762048413452,True,False,74.71428571428571,100.0
660,98,576.0,1634.8432381713847,True,False,75.57142857142857,100.0
661,97,527.9999999999999,1633.4490219805277,True,False,75.57142857142857,100.0
662,95,527.9999999999999,1632.0617768706252,True,False,75.57142857142857,100.0
663,93,527.9999999999999,1630.681467986272,True,False,76.42857142857143,100.0
664,82,479.99999999999994,1628.8280606463406,True,False,80.71428571428572,100.0
665,88,239.99999999999997,1624.583920343109,True,False,75.71428571428572,100.0
666,95,527.9999999999999,1623.2410007413935,True,False,74.71428571428571,100.0
667,108,576.0,1622.3847957376865,True,False,69.71428571428571,100.0
668,110,768.0,1623.452871758998,True,False,73.85714285714286,100.0
669,118,624.0,1623.0756074002031,True,False,73.85714285714286,100.0
670,120,624.0,1622.7002293632022,True,False,76.42857142857143,100.0
671,130,479.99999999999994,1620.8867282163862,True,False,71.42857142857143,100.0
672,141,1007.9999999999999,1624.3622945753043,True,False,66.42857142857143,100.0
673,128,1007.9999999999999,1627.8204831024277,True,False,71.42857142857143,100.0
674,145,624.0,1627.4213806869157,True,False,66.42857142857143,100.0
675,141,959.9999999999999,1630.3842737834811,True,False,61.42857142857143,100.0
676,142,720.0,1630.9323524145636,True,False,56.42857142857143,100.0
677,141,1007.9999999999999,1634.3576906524909,True,False,51.42857142857143,100.0
678,129,671.9999999999999,1634.4059021992284,True,False,46.42857142857143,100.0
679,110,768.0,1635.4138726882322,True,False,51.42857142857143,100.0
680,119,527.9999999999999,1634.016803324791,True,False,46.42857142857143,100.0
681,123,815.9999999999999,1635.506719308167,True,False,41.42857142857143,100.0
682,126,671.9999999999999,1635.5491857116263,True,False,36.42857142857143,100.0
683,112,671.9999999999999,1635.5914397830682,True,False,41.42857142857143,100.0
684,125,527.9999999999999,1634.193482584153,True,False,36.42857142857143,100.0
685,129,959.9999999999999,1637.1225151712322,True,False,31.42857142857143,100.0
686,132,768.0,1638.1169025953761,True,False,26.42857142857143,100.0
687,136,768.0,1639.1063180823992,True,False,21.42857142857143,100.0
688,152,815.9999999999999,1640.5707864919873,True,False,16.42857142857143,100.0
689,145,1104.0,1644.9079325595274,True,False,21.42857142857143,100.0
690,140,624.0,1644.4233928967296,True,False,16.42857142857143,100.0
691,146,720.0,1644.9012759322459,True,False,11.42857142857143,100.0
692,149,720.0,1645.3767695525846,True,False,6.428571428571431,100.0
693,142,912.0,1647.7698857048217,True,False,1.4285714285714306,100.0
694,151,671.9999999999999,1647.7510362762976,True,False,0.0,100.0
695,149,863.9999999999999,1649.6522810949161,True,False,0.0,100.0
696,154,815.9999999999999,1651.0640196894415,True,False,0.0,100.0
697,167,959.9999999999999,1653.9086995909943,True,False,0.0,100.0
698,181,912.0,1656.2591560930393,True,False,0.0,100.0
699,177,959.9999999999999,1659.077860312574,True,False,0.0,100.0
700,175,1007.9999999999999,1662.3624710110112,True,False,0.0,100.0
701,181,815.9999999999999,1663.7106586559562,True,False,0.0,100.0
702,185,1200.0,1668.8921053626764,True,False,0.0,100.0
703,174,1104.0,1673.087644835863,True,False,0.0,100.0
704,172,863.9999999999999,1674.8622066116839,True,False,0.0,100.0
705,155,959.9999999999999,1677.5878955786254,True,False,5.0,100.0
706,143,624.0,1676.9399561007324,True,False,10.0,100.0
707,142,431.99999999999994,1674.3752563202288,True,False,15.0,100.0
708,130,671.9999999999999,1674.2233800386277,True,False,10.0,100.0
709,139,720.0,1674.5522631384347,True,False,5.0,100.0
710,130,863.9999999999999,1676.3195018227425,True,False,0.0,100.0
711,130,720.0,1676.6379043136287,True,False,0.0,100.0
712,145,671.9999999999999,1676.4747147920605,True,False,0.0,100.0
713,130,912.0,1678.7123412181002,True,False,5.0,100.0
714,118,624.0,1678.0587795120096,True,False,10.0,100.0
715,126,527.9999999999999,1676.4484856144495,True,False,5.0,100.0
716,134,768.0,1677.2462431863773,True,False,0.0,100.0
717,138,720.0,1677.5600119704454,True,False,0.0,100.0
718,136,720.0,1677.8722119105933,True,False,0.0,100.0
719,136,815.9999999999999,1679.1428508510403,True,False,0.0,100.0
720,130,768.0,1679.9271365967852,True,False,0.0,100.0
721,129,671.9999999999999,1679.7475009138013,True,False,0.0,100.0
722,129,671.9999999999999,1679.5687634092324,True,False,0.0,100.0
723,122,671.9999999999999,1679.3909195921863,True,False,0.0,100.0
724,136,671.9999999999999,1679.2139649942253,True,False,0.0,100.0
725,132,815.9999999999999,1680.4778951692542,True,False,0.0,100.0
726,135,815.9999999999999,1681.735505693408,True,False,5.0,100.0
727,109,576.0,1680.586828164941,True,False,10.0,100.0
728,109,479.99999999999994,1678.4838940241161,True,False,15.0,100.0
729,94,527.9999999999999,1676.8714745539955,True,False,20.0,100.0
730,88,335.99999999999994,1673.3471171812255,True,False,25.0,100.0
731,71,384.0,1670.3203815953193,True,False,30.0,100.0
732,86,192.0,1665.3887796873428,True,False,35.0,100.0
733,74,576.0,1664.3218357889061,True,False,40.0,100.0
734,74,431.99999999999994,1661.8202266099615,True,False,45.0,100.0
735,73,431.99999999999994,1659.3311254769117,True,False,50.0,100.0
736,72,335.99999999999994,1655.894469849527,True,False,55.0,100.0
737,73,335.99999999999994,1652.4749975002794,True,False,60.0,100.0
738,72,479.99999999999994,1650.512622512778,True,False,65.0,100.0
739,76,384.0,1647.6000594002141,True,False,70.0,100.0
740,66,431.99999999999994,1645.182059103213,True,False,75.0,100.0
741,61,288.0,1641.336148807697,True,False,78.14285714285714,100.0
742,51,384.0,1638.4694680636587,True,False,83.14285714285714,100.0
743,49,192.0,1633.6971207233405,True,False,88.14285714285714,100.0
744,46,239.99999999999997,1629.4286351197238,True,False,83.14285714285714,100.0
745,48,288.0,1625.6614919441251,True,False,78.14285714285714,100.0
746,43,384.0,1622.8731844844044,True,False,83.14285714285714,100.0
747,47,192.0,1618.1788185619823,True,False,78.89714285714285,100.0
748,54,335.99999999999994,1614.9479244691724,True,False,76.42857142857143,100.0
749,53,479.99999999999994,1613.1731848468266,True,False,79.85714285714286,100.0
750,54,288.0,1609.4873189225925,True,False,79.85714285714286,100.0
751,48,288.0,1605.8198823279795,True,False,84.85714285714286,100.0
752,49,144.0,1600.7307829163396,True,False,79.85714285714286,100.0
753,44,335.99999999999994,1597.587129001758,True,False,80.71428571428572,100.0
754,54,239.99999999999997,1593.4991933567492,True,False,78.14285714285714,100.0
755,58,384.0,1590.8716973899654,True,False,78.14285714285714,100.0
756,64,384.0,1588.2573389030156,True,False,78.14285714285714,100.0
757,69,384.0,1585.6560522085006,True,False,77.28571428571429,100.0
758,66,431.99999999999994,1583.5477719474582,True,False,77.28571428571429,100.0
759,69,431.99999999999994,1581.4500330877208,True,False,76.42857142857143,100.0
760,55,479.99999999999994,1579.8427829222821,True,False,81.42857142857143,100.0
761,51,96.0,1574.4035690076707,True,False,79.72,100.0
762,46,288.0,1570.9115511626323,True,False,84.72,100.0
763,48,192.0,1566.4769934068192,True,False,79.72,100.0
764,50,335.99999999999994,1563.5046084397852,True,False,79.0,100.0
765,50,335.99999999999994,1560.5470853975862,True,False,80.71428571428572,100.0
766,52,239.99999999999997,1556.6443499705983,True,False,79.85714285714286,100.0
767,56,288.0,1553.2411282207454,True,False,79.0,100.0
768,57,335.99999999999994,1550.3349225796417,True,False,79.0,100.0
769,65,335.99999999999994,1547.4432479667435,True,False,77.28571428571429,100.0
770,59,431.99999999999994,1545.5260317269097,True,False,80.71428571428572,100.0
771,56,239.99999999999997,1541.6984015682751,True,False,79.0,100.0
772,61,335.99999999999994,1538.8499095604338,True,False,77.28571428571429,100.0
773,53,431.99999999999994,1536.9756600126316,True,False,79.85714285714286,100.0
774,56,288.0,1533.6707817125684,True,False,79.85714285714286,100.0
775,60,288.0,1530.3824278040056,True,False,79.85714285714286,100.0
776,70,288.0,1527.1105156649855,True,False,77.28571428571429,100.0
777,79,431.99999999999994,1525.2949630866606,True,False,73.0,100.0
778,79,671.9999999999999,1525.8884882712273,True,False,76.42857142857143,100.0
779,84,479.99999999999994,1524.5590458298711,True,False,74.71428571428571,100.0
780,80,576.0,1524.1962506007217,True,False,79.0,100.0
781,75,335.99999999999994,1521.435269347718,True,False,79.0,100.0
782,75,335.99999999999994,1518.6880930009795,True,False,77.28571428571429,100.0
783,80,431.99999999999994,1516.9146525359747,True,False,73.85714285714286,100.0
784,78,624.0,1517.0700792732948,True,False,76.42857142857143,100.0
785,79,479.99999999999994,1515.7847288769283,True,False,77.28571428571429,100.0
786,77,431.99999999999994,1514.0258052325437,True,False,79.85714285714286,100.0
787,87,288.0,1510.8356762063809,True,False,74.85714285714286,100.0
788,87,624.0,1511.021497825349,True,False,75.57142857142857,100.0
789,85,527.9999999999999,1510.2463903362222,True,False,77.28571428571429,100.0
790,85,431.99999999999994,1508.515158384541,True,False,76.42857142857143,100.0
791,69,479.99999999999994,1507.2725825926184,True,False,80.71428571428572,100.0
792,66,239.99999999999997,1503.6362196796554,True,False,80.71428571428572,100.0
793,61,239.99999999999997,1500.018038581257,True,False,77.28571428571429,100.0
794,62,431.99999999999994,1498.3379483883507,True,False,79.0,100.0
795,62,335.99999999999994,1495.706258646409,True,False,78.14285714285714,100.0
796,68,384.0,1493.567727353177,True,False,77.28571428571429,100.0
797,68,431.99999999999994,1491.919888716411,True,False,77.28571428571429,100.0
798,73,431.99999999999994,1490.280289272829,True,False,74.71428571428571,100.0
799,61,576.0,1490.0888878264648,True,False,79.71428571428571,100.0
800,56,239.99999999999997,1486.5384433873323,True,False,78.14285714285714,100.0
801,50,384.0,1484.4457511703956,True,False,79.85714285714286,100.0
802,44,288.0,1481.4035224145437,True,False,84.85714285714286,100.0
803,45,144.0,1476.9365048024708,True,False,89.85714285714286,100.0
804,45,239.99999999999997,1473.4518222784584,True,False,94.85714285714286,100.0
805,46,192.0,1469.5045631670662,True,False,89.85714285714286,100.0
806,50,335.99999999999994,1467.017040351231,True,False,84.85714285714286,100.0
807,48,288.0,1464.0619551494747,True,False,79.85714285714286,100.0
808,49,384.0,1462.0816453737273,True,False,79.85714285714286,100.0
809,50,288.0,1459.1512371468586,True,False,80.71428571428572,100.0
810,47,239.99999999999997,1455.7554809611242,True,False,79.85714285714286,100.0
811,39,288.0,1452.8567035563187,True,False,80.71428571428572,100.0
812,44,239.99999999999997,1449.4924200385371,True,False,79.85714285714286,100.0
813,45,288.0,1446.6249579383446,True,False,80.71428571428572,100.0
814,48,239.99999999999997,1443.2918331486528,True,False,85.71428571428572,100.0
815,50,192.0,1439.4953739829095,True,False,90.71428571428572,100.0
816,60,239.99999999999997,1436.197897112995,True,False,85.71428571428572,100.0
817,62,431.99999999999994,1434.83690762743,True,False,80.71428571428572,100.0
818,63,335.99999999999994,1432.5227230892929,True,False,77.28571428571429,100.0
819,63,431.99999999999994,1431.1801094738464,True,False,79.85714285714286,100.0
820,64,288.0,1428.4042089264772,True,False,78.14285714285714,100.0
821,74,384.0,1426.6021878818449,True,False,73.85714285714286,100.0
822,76,624.0,1427.2091769424358,True,False,77.28571428571429,100.0
823,76,431.99999999999994,1425.8931310577236,True,False,76.42857142857143,100.0
824,75,479.99999999999994,1425.063665402435,True,False,79.85714285714286,100.0
825,74,288.0,1422.3183470754227,True,False,79.0,100.0
826,70,335.99999999999994,1420.0667553400456,True,False,76.42857142857143,100.0
827,76,479.99999999999994,1419.2664215633454,True,False,75.57142857142857,100.0
828,74,527.9999999999999,1418.9500894555285,True,False,79.0,100.0
829,72,335.99999999999994,1416.7153390082508,True,False,79.0,100.0
830,69,335.99999999999994,1414.4917623132096,True,False,77.28571428571429,100.0
831,74,431.99999999999994,1413.2393035016435,True,False,77.28571428571429,100.0
832,77,431.99999999999994,1411.9931069841352,True,False,77.28571428571429,100.0
833,78,431.99999999999994,1410.7531414492146,True,False,75.57142857142857,100.0
834,88,527.9999999999999,1410.4793757419684,True,False,73.0,100.0
835,88,671.9999999999999,1411.6469788632585,True,False,77.28571428571429,100.0
836,89,431.99999999999994,1410.4087439689422,True,False,73.85714285714286,100.0
837,93,624.0,1411.0967002490975,True,False,76.42857142857143,100.0
838,89,479.99999999999994,1410.341216747852,True,False,76.42857142857143,100.0
839,90,479.99999999999994,1409.5895106641128,True,False,74.71428571428571,100.0
840,86,576.0,1409.8015631107924,True,False,77.28571428571429,100.0
841,83,431.99999999999994,1408.5725552952383,True,False,78.14285714285714,100.0
842,99,384.0,1406.8696925187621,True,False,73.14285714285714,100.0
843,101,720.0,1408.5353440561682,True,False,73.85714285714286,100.0
844,102,624.0,1409.2326673358873,True,False,75.57142857142857,100.0
845,97,527.9999999999999,1408.9665039992078,True,False,75.57142857142857,100.0
846,104,527.9999999999999,1408.7016714792119,True,False,73.0,100.0
847,101,671.9999999999999,1409.8781631218158,True,False,77.28571428571429,100.0
848,102,431.99999999999994,1408.6487723062066,True,False,76.42857142857143,100.0
849,100,479.99999999999994,1407.9055284446756,True,False,75.57142857142857,100.0
850,112,527.9999999999999,1407.6460008024521,True,False,70.57142857142857,100.0
851,110,863.9999999999999,1410.74777079844,True,False,65.57142857142857,100.0
852,108,671.9999999999999,1411.9140319444477,True,False,70.57142857142857,100.0
853,114,624.0,1412.5944617847256,True,False,73.85714285714286,100.0
854,116,624.0,1413.271489475802,True,False,68.85714285714286,100.0
855,109,815.9999999999999,1415.865132028423,True,False,73.85714285714286,100.0
856,115,479.99999999999994,1415.0858063682808,True,False,73.0,100.0
857,122,671.9999999999999,1416.2303773364395,True,False,68.0,100.0
858,113,912.0,1419.7692254497572,True,False,63.0,100.0
859,108,671.9999999999999,1420.8903793225084,True,False,68.0,100.0
860,113,576.0,1421.0459274258958,True,False,63.0,100.0
