time_step,nb_neutrons,power_mw,temperature_k,rod_active,scram_triggered,pos_RE01,pos_SC01,fissions_prod_2,fissions_prod_3,fissions_prod_4,fissions_prod_5
1732,98,720.0,1589.7976740883976,True,False,73.85714285714286,100.0,13,0,0,0
1733,97,624.0,1589.5886857179555,True,False,77.28571428571429,100.0,9,0,0,0
1734,96,431.99999999999994,1587.4607422893657,True,False,74.71428571428571,100.0,12,0,0,0
1735,95,576.0,1586.7834385779188,True,False,74.71428571428571,100.0,12,0,0,0
1736,93,576.0,1586.1095213850292,True,False,75.57142857142857,100.0,11,0,0,0
1737,99,527.9999999999999,1584.958973778104,True,False,73.0,100.0,14,0,0,0
1738,110,671.9999999999999,1585.2541789092136,True,False,73.85714285714286,100.0,13,0,0,0
1739,115,624.0,1585.0679080146674,True,False,68.85714285714286,100.0,15,0,0,0
1740,124,720.0,1585.8425684745941,True,False,63.85714285714286,100.0,17,0,0,0
1741,134,815.9999999999999,1587.5733556322211,True,False,58.85714285714286,100.0,15,0,0,0
1742,125,720.0,1588.33548885406,True,False,63.85714285714286,100.0,13,0,0,0
1743,138,624.0,1588.1338114097898,True,False,58.85714285714286,100.0,20,0,0,0
1744,149,959.9999999999999,1591.293142352741,True,False,53.85714285714286,100.0,17,0,0,0
1745,154,815.9999999999999,1592.9966766409773,True,False,48.85714285714286,100.0,17,0,0,0
1746,162,815.9999999999999,1594.6916932577724,True,False,43.85714285714286,100.0,23,0,0,0
1747,151,1104.0,1599.2582347914836,True,False,38.85714285714286,100.0,18,0,0,0
1748,145,863.9999999999999,1601.401943617526,True,False,43.85714285714286,100.0,13,0,0,0
1749,162,624.0,1601.1349338994385,True,False,38.85714285714286,100.0,21,0,0,0
1750,156,1007.9999999999999,1604.7092592299414,True,False,33.85714285714286,100.0,17,0,0,0
1751,173,815.9999999999999,1606.3457129337917,True,False,28.85714285714286,100.0,22,0,0,0
1752,154,1055.9999999999998,1610.3739843691228,True,False,23.85714285714286,100.0,14,0,0,0
1753,155,671.9999999999999,1610.5421144472773,True,False,18.85714285714286,100.0,19,0,0,0
1754,165,912.0,1613.109403875041,True,False,13.857142857142861,100.0,23,0,0,0
1755,168,1104.0,1617.5838568556658,True,False,8.857142857142861,100.0,23,0,0,0
1756,169,1104.0,1622.0359375713874,True,False,3.857142857142861,100.0,22,0,0,0
1757,167,1055.9999999999998,1625.9857578835306,True,False,0.0,100.0,21,0,0,0
1758,160,1007.9999999999999,1629.435829094113,True,False,0.0,100.0,18,0,0,0
1759,142,863.9999999999999,1631.4286499486423,True,False,5.0,100.0,13,0,0,0
1760,131,624.0,1631.011506698899,True,False,0.0,100.0,15,0,0,0
1761,128,720.0,1631.5564491654045,True,False,0.0,100.0,17,0,0,0
1762,129,815.9999999999999,1633.0586669195775,True,False,0.0,100.0,17,0,0,0
1763,144,815.9999999999999,1634.5533735849797,True,False,0.0,100.0,23,0,0,0
1764,135,1104.0,1638.9206067170549,True,False,0.0,100.0,17,0,0,0
1765,145,815.9999999999999,1640.3860036834697,True,False,0.0,100.0,20,0,0,0
1766,129,959.9999999999999,1643.2840736650523,True,False,0.0,100.0,15,0,0,0
1767,132,720.0,1643.767653296727,True,False,0.0,100.0,19,0,0,0
1768,129,912.0,1646.1688150302434,True,False,0.0,100.0,14,0,0,0
1769,120,671.9999999999999,1646.1579709550922,True,False,5.0,100.0,13,0,0,0
1770,111,624.0,1645.6671811003168,True,False,10.0,100.0,11,0,0,0
1771,117,527.9999999999999,1644.2188451948152,True,False,15.0,100.0,14,0,0,0
1772,113,671.9999999999999,1644.217750968841,True,False,20.0,100.0,12,0,0,0
1773,122,576.0,1643.2566622139968,True,False,25.0,100.0,14,0,0,0
1774,134,671.9999999999999,1643.260378902927,True,False,20.0,100.0,18,0,0,0
1775,139,863.9999999999999,1645.1840770084123,True,False,15.0,100.0,18,0,0,0
1776,147,863.9999999999999,1647.0981566233702,True,False,10.0,100.0,22,0,0,0
1777,146,1055.9999999999998,1650.9226658402533,True,False,5.0,100.0,21,0,0,0
1778,139,1007.9999999999999,1654.248052511052,True,False,0.0,100.0,15,0,0,0
1779,125,720.0,1654.6768122484968,True,False,5.0,100.0,12,0,0,0
1780,125,576.0,1653.6634281872543,True,False,10.0,100.0,9,0,0,0
1781,119,431.99999999999994,1651.215111046318,True,False,15.0,100.0,11,0,0,0
1782,101,527.9999999999999,1649.7390354910865,True,False,20.0,100.0,9,0,0,0
1783,86,431.99999999999994,1647.310340313631,True,False,25.0,100.0,10,0,0,0
1784,93,479.99999999999994,1645.373788612063,True,False,30.0,100.0,12,0,0,0
1785,110,576.0,1644.4069196690027,True,False,25.0,100.0,17,0,0,0
1786,114,815.9999999999999,1645.8448850706577,True,False,30.0,100.0,10,0,0,0
1787,115,479.99999999999994,1643.9156606453043,True,False,25.0,100.0,16,0,0,0
1788,111,768.0,1644.8760823420778,True,False,30.0,100.0,10,0,0,0
1789,111,479.99999999999994,1642.9517019303673,True,False,25.0,100.0,16,0,0,0
1790,101,768.0,1643.9169434207156,True,False,30.0,100.0,12,0,0,0
1791,108,576.0,1642.957358703612,True,False,35.0,100.0,14,0,0,0
1792,101,671.9999999999999,1642.962571910094,True,False,40.0,100.0,12,0,0,0
1793,98,576.0,1642.0077590505437,True,False,45.0,100.0,11,0,0,0
1794,97,527.9999999999999,1640.5777202552908,True,False,50.0,100.0,11,0,0,0
1795,103,527.9999999999999,1639.1548316540143,True,False,55.0,100.0,11,0,0,0
1796,98,527.9999999999999,1637.7390574957442,True,False,60.0,100.0,10,0,0,0
1797,102,479.99999999999994,1635.8503622082656,True,False,65.0,100.0,10,0,0,0
1798,95,479.99999999999994,1633.9711103972243,True,False,70.0,100.0,9,0,0,0
1799,81,431.99999999999994,1631.6212548452381,True,False,75.0,100.0,7,0,0,0
1800,83,335.99999999999994,1628.3231485710119,True,False,77.28571428571429,100.0,9,0,0,0
1801,93,431.99999999999994,1626.0015328281568,True,False,72.28571428571429,100.0,15,0,0,0
1802,97,720.0,1626.571525164016,True,False,75.57142857142857,100.0,11,0,0,0
1803,95,527.9999999999999,1625.218667538196,True,False,77.28571428571429,100.0,9,0,0,0
1804,100,431.99999999999994,1622.912574200505,True,False,74.71428571428571,100.0,12,0,0,0
1805,97,576.0,1622.0580113295025,True,False,74.71428571428571,100.0,12,0,0,0
1806,94,576.0,1621.207721272855,True,False,77.28571428571429,100.0,9,0,0,0
1807,92,431.99999999999994,1618.9216826664908,True,False,76.42857142857143,100.0,10,0,0,0
1808,105,479.99999999999994,1617.1270742531583,True,False,71.42857142857143,100.0,16,0,0,0
1809,101,768.0,1618.2214388818925,True,False,66.42857142857143,100.0,14,0,0,0
1810,115,671.9999999999999,1618.350331687483,True,False,61.42857142857143,100.0,17,0,0,0
1811,109,815.9999999999999,1619.9185800290456,True,False,66.42857142857143,100.0,12,0,0,0
1812,113,576.0,1619.0789871289005,True,False,71.42857142857143,100.0,13,0,0,0
1813,117,624.0,1618.723592193256,True,False,73.0,100.0,14,0,0,0
1814,109,671.9999999999999,1618.8499742322897,True,False,77.28571428571429,100.0,9,0,0,0
1815,98,431.99999999999994,1616.5757243611283,True,False,78.14285714285714,100.0,8,0,0,0
1816,98,384.0,1613.8328457393227,True,False,73.85714285714286,100.0,13,0,0,0
1817,104,624.0,1613.5036815106262,True,False,68.85714285714286,100.0,15,0,0,0
1818,104,720.0,1614.136163103073,True,False,73.85714285714286,100.0,13,0,0,0
1819,97,624.0,1613.8054822875577,True,False,76.42857142857143,100.0,10,0,0,0
1820,106,479.99999999999994,1612.03645487612,True,False,74.71428571428571,100.0,12,0,0,0
1821,111,576.0,1611.2362726017393,True,False,73.0,100.0,14,0,0,0
1822,92,671.9999999999999,1611.4000912387305,True,False,78.0,100.0,8,0,0,0
1823,97,384.0,1608.683090782537,True,False,74.71428571428571,100.0,12,0,0,0
1824,94,576.0,1607.8996753286242,True,False,76.42857142857143,100.0,10,0,0,0
1825,91,479.99999999999994,1606.1601769519812,True,False,74.71428571428571,100.0,12,0,0,0
1826,84,576.0,1605.3893760672213,True,False,79.0,100.0,7,0,0,0
1827,82,335.99999999999994,1602.2224291868852,True,False,75.57142857142857,100.0,11,0,0,0
1828,82,527.9999999999999,1600.9913170409507,True,False,77.28571428571429,100.0,8,0,1,0
1829,86,431.99999999999994,1598.806360455746,True,False,76.42857142857143,100.0,10,0,0,0
1830,88,479.99999999999994,1597.1123286534673,True,False,74.71428571428571,100.0,12,0,0,0
1831,88,576.0,1596.3867670102,True,False,76.42857142857143,100.0,10,0,0,0
1832,89,479.99999999999994,1594.704833175149,True,False,75.57142857142857,100.0,11,0,0,0
1833,83,527.9999999999999,1593.5113090092732,True,False,79.0,100.0,7,0,0,0
1834,79,335.99999999999994,1590.4037524642267,True,False,79.0,100.0,7,0,0,0
1835,98,335.99999999999994,1587.3117337019055,True,False,74.0,100.0,18,0,0,0
1836,90,863.9999999999999,1589.515175033396,True,False,78.14285714285714,100.0,8,0,0,0
1837,97,384.0,1586.907599158229,True,False,75.57142857142857,100.0,11,0,0,0
1838,113,527.9999999999999,1585.753061162438,True,False,70.57142857142857,100.0,18,0,0,0
1839,132,863.9999999999999,1587.9642958566258,True,False,65.57142857142857,100.0,18,0,0,0
1840,125,863.9999999999999,1590.1644743773427,True,False,70.57142857142857,100.0,12,0,0,0
1841,118,576.0,1589.473652005456,True,False,73.85714285714286,100.0,13,0,0,0
1842,123,624.0,1589.2662837454286,True,False,68.85714285714286,100.0,18,0,0,0
1843,130,863.9999999999999,1591.4599523267016,True,False,63.85714285714286,100.0,16,0,0,0
1844,130,768.0,1592.682652565068,True,False,58.85714285714286,100.0,14,0,0,0
1845,116,671.9999999999999,1592.9392393022429,True,False,63.85714285714286,100.0,10,0,0,0
1846,119,479.99999999999994,1591.2745431057317,True,False,58.85714285714286,100.0,15,0,0,0
1847,118,720.0,1592.018170390203,True,False,53.85714285714286,100.0,17,0,0,0
1848,115,815.9999999999999,1593.7180795382521,True,False,48.85714285714286,100.0,13,1,0,0
1849,125,671.9999999999999,1593.9694891405609,True,False,43.85714285714286,100.0,15,0,0,0
1850,121,720.0,1594.699641694858,True,False,48.85714285714286,100.0,13,0,0,0
1851,122,624.0,1594.4661434863838,True,False,53.85714285714286,100.0,14,0,0,0
1852,119,671.9999999999999,1594.7138127689518,True,False,48.85714285714286,100.0,15,0,0,0
1853,110,720.0,1595.4402437051072,True,False,53.85714285714286,100.0,9,0,0,0
1854,108,431.99999999999994,1593.2830424865815,True,False,58.85714285714286,100.0,12,0,0,0
1855,110,576.0,1592.5766272741487,True,False,53.85714285714286,100.0,15,0,0,0
1856,100,720.0,1593.313744137778,True,False,58.85714285714286,100.0,8,1,0,0
1857,112,431.99999999999994,1591.167175417089,True,False,53.85714285714286,100.0,17,0,0,0
1858,112,815.9999999999999,1592.8713395400036,True,False,48.85714285714286,100.0,16,0,0,0
1859,114,768.0,1594.0869828423035,True,False,43.85714285714286,100.0,15,0,0,0
1860,104,720.0,1594.816547928092,True,False,48.85714285714286,100.0,11,0,0,0
1861,104,527.9999999999999,1593.6224651884515,True,False,53.85714285714286,100.0,11,0,0,0
1862,90,527.9999999999999,1592.4343528625093,True,False,58.85714285714286,100.0,8,0,0,0
1863,89,384.0,1589.8121810981968,True,False,63.85714285714286,100.0,8,0,0,0
1864,100,384.0,1587.203120192706,True,False,58.85714285714286,100.0,15,0,0,0
1865,103,720.0,1587.9671045917423,True,False,63.85714285714286,100.0,13,0,0,0
1866,112,624.0,1587.7672690687837,True,False,68.85714285714286,100.0,14,0,0,0
1867,96,671.9999999999999,1588.0484327234396,True,False,73.85714285714286,100.0,7,0,0,0
1868,107,335.99999999999994,1584.9681905598225,True,False,74.71428571428571,100.0,12,0,0,0
1869,108,576.0,1584.3033496070234,True,False,73.85714285714286,100.0,13,0,0,0
1870,123,624.0,1584.1218328589882,True,False,68.85714285714286,100.0,16,0,0,0
1871,112,768.0,1585.3812236946933,True,False,63.85714285714286,100.0,14,0,0,0
1872,111,671.9999999999999,1585.67431757622,True,False,58.85714285714286,100.0,15,0,0,0
1873,106,720.0,1586.4459459883387,True,False,63.85714285714286,100.0,10,0,0,0
1874,109,479.99999999999994,1584.813716258397,True,False,58.85714285714286,100.0,15,0,0,0
1875,111,720.0,1585.5896476771052,True,False,53.85714285714286,100.0,15,0,0,0
1876,90,720.0,1586.3616994387196,True,False,58.85714285714286,100.0,6,0,0,0
1877,93,288.0,1582.809890941526,True,False,63.85714285714286,100.0,11,0,0,0
1878,97,527.9999999999999,1581.6758414868184,True,False,68.85714285714286,100.0,12,0,0,0
1879,103,576.0,1581.0274622793843,True,False,73.0,100.0,14,0,0,0
1880,100,671.9999999999999,1581.3423249679875,True,False,73.0,100.0,14,0,0,0
1881,89,671.9999999999999,1581.6556133431475,True,False,76.42857142857143,100.0,10,0,0,0
1882,96,479.99999999999994,1580.0473352764318,True,False,71.42857142857143,100.0,15,0,0,0
1883,105,720.0,1580.8470986000495,True,False,66.42857142857143,100.0,14,0,0,0
1884,106,671.9999999999999,1581.1628631070494,True,False,71.42857142857143,100.0,10,0,0,0
1885,108,479.99999999999994,1579.557048791514,True,False,73.85714285714286,100.0,13,0,0,0
1886,122,624.0,1579.3992635475565,True,False,73.0,100.0,14,0,0,0
1887,138,671.9999999999999,1579.7222672298187,True,False,68.0,100.0,20,0,0,0
1888,131,959.9999999999999,1582.9236558936695,True,False,73.0,100.0,13,0,0,0
1889,120,624.0,1582.7490376142011,True,False,75.57142857142857,100.0,11,0,0,0
1890,122,527.9999999999999,1581.61529242613,True,False,70.57142857142857,100.0,18,0,0,0
1891,120,863.9999999999999,1583.8472159639994,True,False,65.57142857142857,100.0,14,0,0,0
1892,124,671.9999999999999,1584.1479798841794,True,False,60.57142857142857,100.0,15,0,0,0
1893,121,720.0,1584.9272399847584,True,False,65.57142857142857,100.0,12,0,0,0
1894,105,576.0,1584.2626037848347,True,False,70.57142857142857,100.0,10,0,0,0
1895,97,479.99999999999994,1582.6412907659105,True,False,75.57142857142857,100.0,11,0,0,0
1896,102,527.9999999999999,1581.5080843120809,True,False,73.85714285714286,100.0,13,0,0,0
1897,105,624.0,1581.3405438905204,True,False,68.85714285714286,100.0,15,0,0,0
1898,108,720.0,1582.1338411710678,True,False,73.85714285714286,100.0,12,0,0,0
1899,120,576.0,1581.4831719652125,True,False,68.85714285714286,100.0,17,0,0,0
1900,112,815.9999999999999,1583.2357561053864,True,False,63.85714285714286,100.0,14,0,0,0
1901,119,671.9999999999999,1583.5395773248595,True,False,58.85714285714286,100.0,17,0,0,0
1902,116,815.9999999999999,1585.2818794382351,True,False,63.85714285714286,100.0,11,0,0,0
1903,110,527.9999999999999,1584.135470041044,True,False,68.85714285714286,100.0,12,0,0,0
1904,133,576.0,1583.4747926908387,True,False,63.85714285714286,100.0,18,1,0,0
1905,125,912.0,1586.1774187273845,True,False,68.85714285714286,100.0,10,0,0,0
1906,125,479.99999999999994,1584.5465316337477,True,False,73.85714285714286,100.0,11,0,0,0
1907,145,527.9999999999999,1583.4037989755789,True,False,68.85714285714286,100.0,26,0,0,0
1908,143,1248.0,1589.466779980701,True,False,63.85714285714286,100.0,18,0,0,0
1909,141,863.9999999999999,1591.6594460807974,True,False,58.85714285714286,100.0,13,1,0,0
1910,129,671.9999999999999,1591.9211488503934,True,False,53.85714285714286,100.0,16,0,0,0
1911,140,768.0,1593.1415431061414,True,False,48.85714285714286,100.0,18,0,0,0
1912,147,863.9999999999999,1595.3158353906108,True,False,43.85714285714286,100.0,18,0,0,0
1913,140,863.9999999999999,1597.4792562136577,True,False,38.85714285714286,100.0,18,0,0,0
1914,117,863.9999999999999,1599.6318599325894,True,False,43.85714285714286,100.0,11,0,0,0
1915,119,527.9999999999999,1598.4137006329263,True,False,38.85714285714286,100.0,15,0,0,0
1916,118,720.0,1599.1216321297616,True,False,33.85714285714286,100.0,17,0,0,0
1917,109,815.9999999999999,1600.7860239691126,True,False,38.85714285714286,100.0,10,0,0,0
1918,108,479.99999999999994,1599.082093849267,True,False,43.85714285714286,100.0,10,0,0,0
1919,118,479.99999999999994,1597.3866833800207,True,False,38.85714285714286,100.0,16,0,0,0
1920,116,768.0,1598.5797499631205,True,False,43.85714285714286,100.0,11,0,0,0
1921,121,527.9999999999999,1597.366851213305,True,False,48.85714285714286,100.0,13,0,0,0
1922,116,624.0,1597.1200169572385,True,False,43.85714285714286,100.0,15,0,0,0
1923,120,720.0,1597.8344168724523,True,False,48.85714285714286,100.0,13,0,0,0
1924,125,624.0,1597.58524478809,True,False,43.85714285714286,100.0,18,0,0,0
1925,128,863.9999999999999,1599.7373185641495,True,False,38.85714285714286,100.0,16,0,0,0
1926,120,768.0,1600.9186319713288,True,False,43.85714285714286,100.0,13,0,0,0
1927,128,624.0,1600.6540388114722,True,False,48.85714285714286,100.0,14,0,0,0
1928,126,671.9999999999999,1600.8707686174148,True,False,43.85714285714286,100.0,15,0,0,0
1929,132,720.0,1601.5664147743278,True,False,38.85714285714286,100.0,18,0,0,0
1930,131,863.9999999999999,1603.6985827004562,True,False,33.85714285714286,100.0,15,0,0,0
1931,138,720.0,1604.380089786954,True,False,28.85714285714286,100.0,19,0,0,0
1932,129,912.0,1606.978189338019,True,False,33.85714285714286,100.0,11,0,0,0
1933,129,527.9999999999999,1605.723298391329,True,False,28.85714285714286,100.0,17,0,0,0
1934,127,815.9999999999999,1607.3546818993725,True,False,23.85714285714286,100.0,17,1,0,0
1935,132,863.9999999999999,1609.4579084898755,True,False,18.85714285714286,100.0,18,0,0,0
1936,122,863.9999999999999,1611.550618947426,True,False,23.85714285714286,100.0,13,0,0,0
1937,117,624.0,1611.232865852689,True,False,28.85714285714286,100.0,12,0,0,0
1938,113,576.0,1610.4367015234254,True,False,33.85714285714286,100.0,13,0,0,0
1939,116,624.0,1610.1245180158082,True,False,38.85714285714286,100.0,13,0,0,0
1940,119,624.0,1609.8138954257292,True,False,43.85714285714286,100.0,11,0,0,0
1941,112,527.9999999999999,1608.5448259486006,True,False,48.85714285714286,100.0,11,0,0,0
1942,111,527.9999999999999,1607.2821018188577,True,False,53.85714285714286,100.0,13,0,0,0
1943,113,624.0,1606.9856913097633,True,False,58.85714285714286,100.0,14,0,0,0
1944,124,671.9999999999999,1607.1707628532145,True,False,63.85714285714286,100.0,14,0,0,0
1945,140,671.9999999999999,1607.3549090389483,True,False,58.85714285714286,100.0,17,0,0,0
1946,131,815.9999999999999,1608.9781344937535,True,False,53.85714285714286,100.0,13,1,0,0
1947,123,671.9999999999999,1609.1532438212848,True,False,58.85714285714286,100.0,10,0,0,0
1948,126,479.99999999999994,1607.4074776021785,True,False,63.85714285714286,100.0,13,0,0,0
1949,141,624.0,1607.1104402141675,True,False,58.85714285714286,100.0,20,0,0,0
1950,131,959.9999999999999,1610.1748880130967,True,False,53.85714285714286,100.0,14,0,0,0
1951,136,671.9999999999999,1610.3440135730314,True,False,48.85714285714286,100.0,14,0,0,0
1952,138,671.9999999999999,1610.512293505166,True,False,43.85714285714286,100.0,19,0,0,0
1953,155,912.0,1613.0797320376403,True,False,38.85714285714286,100.0,24,0,0,0
1954,152,1152.0,1618.034333377452,True,False,33.85714285714286,100.0,21,0,0,0
1955,180,1007.9999999999999,1621.5241617105646,True,False,28.85714285714286,100.0,30,0,0,0
1956,165,1440.0,1629.3165409020119,True,False,23.85714285714286,100.0,16,0,0,0
1957,156,768.0,1630.3499581975018,True,False,18.85714285714286,100.0,14,1,0,0
1958,165,720.0,1630.8982084065142,True,False,13.857142857142861,100.0,18,0,1,0
1959,168,912.0,1633.3637173644815,True,False,8.857142857142861,100.0,22,0,0,0
1960,162,1055.9999999999998,1637.2568987776592,True,False,3.857142857142861,100.0,18,0,0,0
1961,171,863.9999999999999,1639.2106142837708,True,False,0.0,100.0,22,0,0,0
1962,189,1055.9999999999998,1643.074561212352,True,False,0.0,100.0,27,0,0,0
1963,179,1296.0,1649.31918840629,True,False,0.0,100.0,19,0,0,0
1964,159,912.0,1651.6925924642587,True,False,0.0,100.0,15,0,0,0
1965,150,720.0,1652.1341295019374,True,False,0.0,100.0,19,0,0,0
1966,148,912.0,1654.4934588544277,True,False,0.0,100.0,18,0,0,0
1967,136,863.9999999999999,1656.3609915601555,True,False,0.0,100.0,14,0,0,0
1968,136,671.9999999999999,1656.2991866023547,True,False,0.0,100.0,20,0,0,0
1969,132,959.9999999999999,1659.117690669343,True,False,0.0,100.0,16,0,0,0
1970,140,768.0,1660.0021022159963,True,False,0.0,100.0,17,0,0,0
1971,132,815.9999999999999,1661.3620917049163,True,False,0.0,100.0,14,0,0,0
1972,148,671.9999999999999,1661.2752812463918,True,False,0.0,100.0,18,0,0,0
1973,166,863.9999999999999,1663.10890484016,True,False,0.0,100.0,23,0,0,0
1974,162,1104.0,1667.3333603159592,True,False,0.0,100.0,19,0,0,0
1975,187,912.0,1669.6166935143794,True,False,0.0,100.0,27,0,0,0
1976,185,1296.0,1675.7286100468075,True,False,0.0,100.0,15,0,0,0
1977,200,720.0,1676.0499669965734,True,False,0.0,100.0,29,0,0,0
1978,194,1392.0,1683.0897171615904,True,False,0.0,100.0,24,0,0,0
1979,195,1152.0,1687.6942685757824,True,False,0.0,100.0,18,0,0,0
1980,179,863.9999999999999,1689.3957972329035,True,False,0.0,100.0,19,0,0,0
1981,159,912.0,1691.568818246739,True,False,5.0,100.0,13,0,0,0
1982,154,624.0,1690.8509741555054,True,False,0.0,100.0,18,0,0,0
1983,153,863.9999999999999,1692.5367192847277,True,False,0.0,100.0,18,0,0,0
1984,142,863.9999999999999,1694.2140356883042,True,False,0.0,100.0,15,0,0,0
1985,162,720.0,1694.4429655098627,True,False,0.0,100.0,21,0,0,0
1986,164,1007.9999999999999,1697.5507506823133,True,False,0.0,100.0,19,1,0,0
1987,170,959.9999999999999,1700.1629969289017,True,False,0.0,100.0,22,0,0,0
1988,170,1055.9999999999998,1703.7221819442573,True,False,0.0,100.0,21,0,0,0
1989,151,1007.9999999999999,1706.783571034536,True,False,0.0,100.0,18,0,0,0
1990,148,863.9999999999999,1708.3896531793632,True,False,0.0,100.0,16,0,0,0
1991,137,768.0,1709.0277049134663,True,False,5.0,100.0,12,0,0,0
1992,137,576.0,1707.742566388899,True,False,0.0,100.0,16,0,0,0
1993,124,768.0,1708.3838535569544,True,False,5.0,100.0,13,0,0,0
1994,121,624.0,1707.5819342891696,True,False,10.0,100.0,13,0,0,0
1995,92,624.0,1706.7840246177236,True,False,15.0,100.0,6,0,0,0
1996,88,288.0,1702.630104494635,True,False,20.0,100.0,12,0,0,0
1997,94,576.0,1701.3769539721618,True,False,25.0,100.0,13,0,0,0
1998,89,624.0,1700.610069202301,True,False,30.0,100.0,9,0,0,0
1999,76,431.99999999999994,1697.9270188562896,True,False,35.0,100.0,6,0,0,0
2000,89,288.0,1693.8173837620081,True,False,40.0,100.0,12,0,0,0
2001,91,576.0,1692.608296843198,True,False,45.0,100.0,11,0,0,0
2002,84,527.9999999999999,1690.9252553589822,True,False,50.0,100.0,8,0,0,0
2003,88,384.0,1687.8106290821872,True,False,55.0,100.0,9,0,0,0
2004,98,431.99999999999994,1685.1915759367762,True,False,50.0,100.0,15,0,0,0
2005,97,720.0,1685.4656180570923,True,False,55.0,100.0,11,0,0,0
2006,115,527.9999999999999,1683.8182899668068,True,False,50.0,100.0,17,0,0,0
2007,120,815.9999999999999,1685.0591985169729,True,False,45.0,100.0,16,0,0,0
2008,123,768.0,1685.813902524388,True,False,50.0,100.0,13,0,0,0
2009,127,624.0,1685.124833011766,True,False,45.0,100.0,17,0,0,0
2010,133,815.9999999999999,1686.3592088467071,True,False,40.0,100.0,16,0,0,0
2011,145,768.0,1687.1074128024736,True,False,35.0,100.0,19,0,0,0
2012,141,912.0,1689.2918757384612,True,False,30.0,100.0,15,0,0,0
2013,137,720.0,1689.5454163597688,True,False,25.0,100.0,17,1,0,0
2014,133,863.9999999999999,1691.2376892779698,True,False,20.0,100.0,15,0,0,0
2015,149,720.0,1691.48150083158,True,False,15.0,100.0,26,0,0,0
2016,154,1248.0,1697.004093327422,True,False,10.0,100.0,21,0,0,0
2017,147,1007.9999999999999,1700.0990728607849,True,False,5.0,100.0,17,0,0,0
2018,138,815.9999999999999,1701.258577496481,True,False,0.0,100.0,17,0,0,0
2019,139,815.9999999999999,1702.4122846089986,True,False,0.0,100.0,16,0,0,0
2020,145,768.0,1703.0802231859536,True,False,0.0,100.0,17,0,0,0
2021,151,815.9999999999999,1704.224822070024,True,False,0.0,100.0,20,0,0,0
2022,127,959.9999999999999,1706.8036979596739,True,False,5.0,100.0,9,0,0,0
2023,133,431.99999999999994,1704.0896794698756,True,False,0.0,100.0,19,0,0,0
2024,129,912.0,1706.1892310725261,True,False,0.0,100.0,15,0,0,0
2025,114,720.0,1706.3582849171635,True,False,5.0,100.0,13,0,0,0
2026,102,624.0,1705.5664934925776,True,False,10.0,100.0,9,0,0,0
2027,105,431.99999999999994,1702.8586610251148,True,False,15.0,100.0,14,0,0,0
2028,116,671.9999999999999,1702.5643677199891,True,False,10.0,100.0,18,0,1,0
2029,123,912.0,1704.6715458813892,True,False,5.0,100.0,14,0,0,0
2030,122,671.9999999999999,1704.3681881519822,True,False,10.0,100.0,11,1,0,0
2031,128,576.0,1703.1063472112223,True,False,5.0,100.0,15,0,0,0
2032,117,720.0,1703.2908154751663,True,False,10.0,100.0,11,0,0,0
2033,125,527.9999999999999,1701.5543613977904,True,False,5.0,100.0,18,0,0,0
2034,129,863.9999999999999,1703.1865895908015,True,False,0.0,100.0,14,0,0,0
2035,111,671.9999999999999,1702.8906566428475,True,False,5.0,100.0,11,0,0,0
2036,97,527.9999999999999,1701.1562033596333,True,False,10.0,100.0,9,0,0,0
2037,109,431.99999999999994,1698.470422342835,True,False,15.0,100.0,14,0,0,0
2038,127,671.9999999999999,1698.198070231121,True,False,10.0,100.0,18,0,0,0
2039,112,863.9999999999999,1699.8470798799653,True,False,15.0,100.0,9,0,0,0
2040,106,431.99999999999994,1697.1678444805655,True,False,20.0,100.0,14,0,0,0
2041,122,671.9999999999999,1696.9020052581627,True,False,15.0,100.0,22,0,0,0
2042,100,1055.9999999999998,1700.477495231872,True,False,20.0,100.0,8,0,0,0
2043,95,384.0,1697.3151077557125,True,False,25.0,100.0,11,0,0,0
2044,84,527.9999999999999,1695.608532216934,True,False,30.0,100.0,9,0,0,0
2045,70,431.99999999999994,1692.9504895558493,True,False,35.0,100.0,7,0,0,0
2046,78,335.99999999999994,1689.3457371080701,True,False,40.0,100.0,11,0,0,0
2047,83,527.9999999999999,1687.6790084225297,True,False,45.0,100.0,9,0,0,0
2048,86,431.99999999999994,1685.060613380417,True,False,50.0,100.0,11,0,0,0
2049,82,527.9999999999999,1683.415310313515,True,False,55.0,100.0,8,0,0,0
2050,81,384.0,1680.3382337619473,True,False,60.0,100.0,10,0,0,0
2051,94,479.99999999999994,1678.2365425931375,True,False,65.0,100.0,14,0,0,0
2052,101,671.9999999999999,1678.0653598801719,True,False,70.0,100.0,12,0,0,0
2053,104,576.0,1676.935033080771,True,False,74.71428571428571,100.0,12,0,0,0
2054,103,576.0,1675.8103579153671,True,False,74.71428571428571,100.0,12,0,0,0
2055,95,576.0,1674.6913061257903,True,False,76.42857142857143,100.0,10,0,0,0
2056,79,479.99999999999994,1672.6178495951615,True,False,80.71428571428572,100.0,5,0,0,0
2057,81,239.99999999999997,1668.1547603471856,True,False,76.42857142857143,100.0,10,0,0,0
2058,86,479.99999999999994,1666.1139865454497,True,False,74.71428571428571,100.0,12,0,0,0
2059,96,576.0,1665.0434166127225,True,False,73.85714285714286,100.0,13,0,0,0
2060,97,624.0,1664.458199529659,True,False,74.71428571428571,100.0,12,0,0,0
